SensorDataId,ClientId,WorkState,AlarmState,Time,EW,Longitude,NS,Latitude,MagnetometerZ,BatteryVoltage,BatteryCurrent,BatteryLevel,SolarEnergyVoltage,SolarEnergyCurrent,ShipHeadDir,WindSpeed,WindPwr,WindDir,FlowSpeed,Visibility
315662,1905030001,5,0,2021/4/13 15:12,E,120.804995,N,31.999143,42,26.34,0,0,26.37,0,119,2.4,2,1,0.6184,10000
315658,1905030001,5,0,2021/4/13 15:06,E,120.804994,N,31.999139,44,26.33,0,0,26.4,0,167,1.7,2,1,0.5208,10000
315654,1905030001,5,0,2021/4/13 15:01,E,120.804982,N,31.999145,44,26.32,0,0,26.4,0,19,1.3,1,8,0.4944,10000
315650,1905030001,5,0,2021/4/13 14:55,E,120.804977,N,31.999142,44,26.34,0,0,26.43,0,300,2.4,2,8,0.6248,10000
315646,1905030001,5,0,2021/4/13 14:49,E,120.804997,N,31.999141,43,26.33,0,0,26.4,0,126,1.9,2,1,0.5032,10000
315642,1905030001,5,0,2021/4/13 14:43,E,120.804995,N,31.999123,44,26.32,0,0,26.4,0,308,1.4,1,1,0.524,10000
315638,1905030001,5,0,2021/4/13 14:38,E,120.805,N,31.999125,45,26.32,0,0,26.39,0,202,2.7,2,1,0.6072,10000
315634,1905030001,1,0,2021/4/13 14:32,E,120.805013,N,31.99912,43,26.33,0,0,26.4,0,175,1.9,2,8,0.5744,10000
315630,1905030001,1,0,2021/4/13 14:26,E,120.805017,N,31.999105,46,26.33,0,0,26.41,0,8,2.1,2,8,0.4544,10000
315626,1905030001,5,0,2021/4/13 14:20,E,120.805019,N,31.999109,45,26.32,0,0,26.39,0,187,1.8,2,7,0.5992,10000
315622,1905030001,1,0,2021/4/13 14:15,E,120.805036,N,31.999104,44,26.32,0,0,26.39,0,257,1.7,2,8,0.5416,10000
315618,1905030001,1,0,2021/4/13 14:09,E,120.805048,N,31.999111,45,26.32,0,0,26.39,0,104,1.8,2,1,0.5296,10000
315614,1905030001,5,0,2021/4/13 14:03,E,120.805061,N,31.999116,45,26.32,0,0,26.37,0,66,1.8,2,8,0.5552,10000
315610,1905030001,1,0,2021/4/13 13:58,E,120.805079,N,31.999095,45,26.32,0,0,26.39,0,168,2.1,2,1,0.5448,10000
315606,1905030001,5,0,2021/4/13 13:52,E,120.805095,N,31.9991,43,26.33,0,0,26.4,0,339,2.4,2,4,0.6072,10000
315602,1905030001,1,0,2021/4/13 13:46,E,120.805149,N,31.999083,44,26.32,0,0,26.37,0,163,2.1,2,8,0.4848,10000
315598,1905030001,1,0,2021/4/13 13:40,E,120.805192,N,31.999067,45,26.32,0,0,26.39,0,199,2.9,2,1,0.5136,10000
315594,1905030001,5,0,2021/4/13 13:35,E,120.805231,N,31.999063,45,26.32,0,0,26.39,0,321,1.4,1,1,0.5928,10000
315590,1905030001,1,0,2021/4/13 13:29,E,120.805253,N,31.999053,44,26.32,0,0,26.4,0,300,2.3,2,1,0.4936,10000
315586,1905030001,5,0,2021/4/13 13:23,E,120.805265,N,31.999041,44,26.32,0,0,26.37,0,217,4.3,3,1,0.6016,10000
315582,1905030001,1,0,2021/4/13 13:18,E,120.805284,N,31.99902,43,26.32,0,0,26.4,0,275,4.9,3,1,0.712,10000
315578,1905030001,1,0,2021/4/13 13:12,E,120.805331,N,31.999012,44,26.32,0,0,26.4,0,305,4.2,3,2,0.5976,10000
315574,1905030001,5,0,2021/4/13 13:06,E,120.805349,N,31.999018,44,26.32,0,0,26.39,0,289,3.1,2,2,0.588,10000
315570,1905030001,1,0,2021/4/13 13:00,E,120.805367,N,31.999015,43,26.32,0,0,26.39,0,245,3.2,2,2,0.6136,10000
315566,1905030001,1,0,2021/4/13 12:55,E,120.805382,N,31.999015,43,26.32,0,0,26.37,0,349,5,3,3,0.7152,10000
315562,1905030001,1,0,2021/4/13 12:49,E,120.805392,N,31.999011,44,26.32,0,0,26.37,0,320,5,3,3,0.6296,10000
315558,1905030001,1,0,2021/4/13 12:43,E,120.805401,N,31.999012,44,26.32,0,0,26.39,0,190,4,3,2,0.5808,10000
315554,1905030001,1,0,2021/4/13 12:37,E,120.805409,N,31.999025,45,26.32,0,0,26.39,0,360,3.3,2,1,0.6336,10000
315550,1905030001,1,0,2021/4/13 12:32,E,120.805406,N,31.999008,43,26.3,0,0,26.39,0,360,2.5,2,2,0.6464,10000
315546,1905030001,5,0,2021/4/13 12:26,E,120.805407,N,31.99901,45,26.32,0,0,26.4,0,300,2.7,2,2,0.5128,10000
315542,1905030001,1,0,2021/4/13 12:20,E,120.805416,N,31.999031,44,26.3,0,0,26.39,0,334,4.7,3,2,0.6048,10000
315538,1905030001,1,0,2021/4/13 12:15,E,120.805417,N,31.999021,43,26.34,0,0,26.39,0,344,3.9,3,2,0.656,10000
315534,1905030001,1,0,2021/4/13 12:09,E,120.805407,N,31.999008,43,26.32,0,0,26.39,0,123,3.3,2,2,0.576,10000
315530,1905030001,1,0,2021/4/13 12:03,E,120.805409,N,31.999024,44,26.32,0,0,26.39,0,313,4.6,3,2,0.62,10000
315526,1905030001,1,0,2021/4/13 11:57,E,120.805408,N,31.999006,43,26.3,0,0,26.4,0,158,4.5,3,2,0.5896,10000
315522,1905030001,5,0,2021/4/13 11:52,E,120.805412,N,31.999014,45,26.32,0,0,26.39,0,251,4.1,3,3,0.5056,10000
315518,1905030001,1,0,2021/4/13 11:46,E,120.805412,N,31.999016,44,26.32,0,0,26.39,0,37,3.7,3,2,0.6456,10000
315514,1905030001,1,0,2021/4/13 11:40,E,120.805412,N,31.999028,46,26.32,0,0,26.4,0,189,3.1,2,2,0.6752,10000
315510,1905030001,1,0,2021/4/13 11:34,E,120.805406,N,31.999008,45,26.3,0,0,26.39,0,243,3.9,3,2,0.6888,10000
315506,1905030001,1,0,2021/4/13 11:29,E,120.805413,N,31.999025,43,26.3,0,0,26.37,0,57,3.4,3,2,0.6368,10000
315502,1905030001,5,0,2021/4/13 11:23,E,120.805415,N,31.999024,45,26.3,0,0,26.37,0,225,3.1,2,2,0.6592,10000
315498,1905030001,1,0,2021/4/13 11:17,E,120.805413,N,31.999011,44,26.3,0,0,26.37,0,208,3.6,3,3,0.56,10000
315494,1905030001,5,0,2021/4/13 11:12,E,120.805397,N,31.998978,43,26.3,0,0,26.39,0,131,2.7,2,2,0.5424,10000
315490,1905030001,1,0,2021/4/13 11:06,E,120.805412,N,31.999015,44,26.3,0,0,26.37,0,354,3.8,3,2,0.6696,10000
315486,1905030001,1,0,2021/4/13 11:00,E,120.805417,N,31.999004,45,26.3,0,0,26.39,0,360,3.9,3,2,0.6592,10000
315482,1905030001,1,0,2021/4/13 10:54,E,120.805421,N,31.999008,45,26.3,0,0,26.39,0,130,4.1,3,2,0.6904,10000
315478,1905030001,1,0,2021/4/13 10:49,E,120.805424,N,31.999008,43,26.3,0,0,26.39,0,224,2.8,2,1,0.6856,10000
315474,1905030001,1,0,2021/4/13 10:43,E,120.805424,N,31.999,44,26.29,0,0,26.36,0,223,4,3,2,0.6576,10000
315470,1905030001,1,0,2021/4/13 10:37,E,120.805432,N,31.99901,45,26.3,0,0,26.37,0,208,5.3,3,2,0.732,9256.7
315466,1905030001,1,0,2021/4/13 10:32,E,120.805438,N,31.999021,43,26.29,0,0,26.36,0,11,4.3,3,2,0.6352,8193.5
315462,1905030001,1,0,2021/4/13 10:26,E,120.80543,N,31.999011,45,26.28,0,0,26.33,0,25,3.3,2,2,0.708,7279.8
315458,1905030001,5,0,2021/4/13 10:20,E,120.805424,N,31.998987,45,26.29,0,0,26.34,0,75,4.9,3,2,0.7632,7043.1
315454,1905030001,1,0,2021/4/13 10:14,E,120.805431,N,31.999016,44,26.29,0,0,26.36,0,13,3.9,3,1,0.6744,6201.3
315450,1905030001,1,0,2021/4/13 10:09,E,120.805415,N,31.998971,43,26.28,0,0,26.37,0,326,2.9,2,1,0.7096,5983.2
315446,1905030001,1,0,2021/4/13 10:03,E,120.80543,N,31.999013,44,26.3,0,0,26.4,0,155,4.1,3,1,0.8168,5525
315442,1905030001,1,0,2021/4/13 9:57,E,120.805421,N,31.998994,45,26.3,0,0,26.39,0,347,4,3,1,0.7248,5595.7
315438,1905030001,5,0,2021/4/13 9:51,E,120.805431,N,31.99902,45,26.29,0,0,26.37,0,312,3.6,3,1,0.6064,5688.7
315434,1905030001,1,0,2021/4/13 9:46,E,120.805425,N,31.998994,44,26.29,0,0,26.39,0,201,4.4,3,1,0.7608,5806.1
315430,1905030001,5,0,2021/4/13 9:40,E,120.805433,N,31.999017,45,26.29,0,0,26.37,0,199,3.3,2,1,0.4984,5524.8
315426,1905030001,1,0,2021/4/13 9:34,E,120.805425,N,31.998989,44,26.29,0,0,26.37,0,41,3.9,3,1,0.6152,5477.8
315422,1905030001,5,0,2021/4/13 9:29,E,120.805421,N,31.998991,43,26.3,0,0,26.37,0,345,2.8,2,1,0.5648,5429.2
315418,1905030001,1,0,2021/4/13 9:23,E,120.805424,N,31.998989,45,26.29,0,0,26.37,0,144,3.7,3,1,0.6752,5507.4
315414,1905030001,5,0,2021/4/13 9:17,E,120.805428,N,31.999009,44,26.29,0,0,26.37,0,283,2.8,2,2,0.5304,5558.5
315410,1905030001,5,0,2021/4/13 9:11,E,120.805422,N,31.998999,44,26.29,0,0,26.37,0,227,3.7,3,2,0.54,5585.8
315406,1905030001,1,0,2021/4/13 9:06,E,120.805414,N,31.998975,44,26.29,0,0,26.37,0,160,3.8,3,2,0.6704,5713.2
315402,1905030001,5,0,2021/4/13 9:00,E,120.80543,N,31.999008,44,26.29,0,0,26.37,0,161,4.2,3,1,0.6832,5895.8
315398,1905030001,1,0,2021/4/13 8:54,E,120.805422,N,31.998999,45,26.28,0,0,26.36,0,173,3.6,3,2,0.6424,6373.3
315394,1905030001,1,0,2021/4/13 8:48,E,120.805412,N,31.998989,45,26.28,0,0,26.36,0,74,3.3,2,1,0.5992,6047.1
315390,1905030001,1,0,2021/4/13 8:43,E,120.805407,N,31.998993,45,26.28,0,0,26.36,0,186,3.2,2,1,0.6648,6115.2
315386,1905030001,1,0,2021/4/13 8:37,E,120.805411,N,31.998996,45,26.26,0,0,26.34,0,155,3.3,2,2,0.6376,5760.1
315382,1905030001,1,0,2021/4/13 8:31,E,120.805412,N,31.999003,45,26.26,0,0,26.33,0,165,4.2,3,1,0.6856,5699.7
315378,1905030001,5,0,2021/4/13 8:26,E,120.805419,N,31.999018,45,26.26,0,0,26.34,0,11,4.2,3,2,0.5488,5338.1
315374,1905030001,1,0,2021/4/13 8:20,E,120.805411,N,31.999009,43,26.25,0,0,26.33,0,58,2.8,2,1,0.6344,5124.1
315370,1905030001,1,0,2021/4/13 8:14,E,120.805408,N,31.999011,44,26.25,0,0,26.33,0,26,3.1,2,1,0.6792,5190.4
315366,1905030001,1,0,2021/4/13 8:08,E,120.805409,N,31.99901,44,26.24,0,0,26.32,0,206,4.3,3,1,0.7008,5470.4
315362,1905030001,1,0,2021/4/13 8:03,E,120.805412,N,31.999021,46,26.24,0,0,26.32,0,143,3.8,3,1,0.7032,5319.5
315358,1905030001,1,0,2021/4/13 7:57,E,120.805404,N,31.99901,44,26.22,0,0,26.32,0,70,3.2,2,1,0.592,4805.5
315354,1905030001,1,0,2021/4/13 7:51,E,120.805402,N,31.999014,43,26.24,0,0,26.32,0,226,3.4,3,1,0.7336,4646.5
315350,1905030001,5,0,2021/4/13 7:46,E,120.805396,N,31.999018,43,26.24,0,0,26.3,0,40,3.5,3,1,0.496,4454.7
315346,1905030001,1,0,2021/4/13 7:40,E,120.805394,N,31.999014,46,26.24,0,0,26.3,0,150,3.5,3,1,0.64,3991.1
315342,1905030001,1,0,2021/4/13 7:34,E,120.805384,N,31.999002,42,26.22,0,0,26.3,0,352,3.3,2,8,0.5824,3878.4
315338,1905030001,1,0,2021/4/13 7:28,E,120.805388,N,31.999009,45,26.22,0,0,26.29,0,37,3,2,8,0.5824,3972.7
315331,1905030001,5,0,2021/4/13 7:17,E,120.805369,N,31.999028,43,26.22,0,0,26.29,0,282,3.1,2,8,0.5144,3575.8
315327,1905030001,1,0,2021/4/13 7:11,E,120.805357,N,31.999012,44,26.21,0,0,26.28,0,218,3.1,2,8,0.6592,3431.7
315323,1905030001,1,0,2021/4/13 7:05,E,120.805348,N,31.999016,44,26.22,0,0,26.29,0,266,3.1,2,8,0.6048,3410.5
315319,1905030001,1,0,2021/4/13 7:00,E,120.805345,N,31.999018,43,26.21,0,0,26.28,0,2,3,2,8,0.5904,3434.1
315315,1905030001,1,0,2021/4/13 6:54,E,120.805338,N,31.999017,44,26.21,0,0,26.26,0,211,2.6,2,8,0.592,3432.6
315311,1905030001,1,0,2021/4/13 6:48,E,120.80532,N,31.999032,44,26.21,0,0,26.26,0,37,2.5,2,8,0.576,3465.7
315307,1905030001,1,0,2021/4/13 6:43,E,120.805304,N,31.999035,44,26.22,0,0,26.28,0,67,2.8,2,8,0.5464,3553.1
315303,1905030001,1,0,2021/4/13 6:37,E,120.805287,N,31.999034,44,26.21,0,0,26.26,0,360,2.8,2,8,0.5552,3688.7
315299,1905030001,1,0,2021/4/13 6:31,E,120.80528,N,31.999035,43,26.22,0,0,26.26,0,56,2.6,2,8,0.5016,3523.7
315295,1905030001,1,0,2021/4/13 6:25,E,120.805261,N,31.999033,45,26.21,0,0,26.22,0,85,2.5,2,8,0.5216,3567.8
315291,1905030001,5,0,2021/4/13 6:20,E,120.805258,N,31.999044,44,26.22,0,0,26.25,0,283,2.6,2,7,0.4344,3700
315287,1905030001,5,0,2021/4/13 6:14,E,120.805252,N,31.999042,45,26.21,0,0,26.21,0,348,2.6,2,8,0.4232,3563
315283,1905030001,5,0,2021/4/13 6:08,E,120.805252,N,31.999048,44,26.22,0,0,26.24,0,57,2.7,2,7,0.432,3703.1
315279,1905030001,5,0,2021/4/13 6:02,E,120.805249,N,31.999047,44,26.22,0,0,26.22,0,360,2.9,2,7,0.628,3733.7
315275,1905030001,5,0,2021/4/13 5:57,E,120.805203,N,31.999074,44,26.22,0,0,26.22,0,141,2.6,2,7,0.5,3794.8
315271,1905030001,5,0,2021/4/13 5:51,E,120.805191,N,31.999076,45,26.21,0,0,26.21,0,34,2.6,2,7,0.4264,3828.4
315267,1905030001,1,0,2021/4/13 5:45,E,120.805168,N,31.999086,45,26.22,0,0,26.19,0,140,2.3,2,7,0.4864,3637.2
315263,1905030001,1,0,2021/4/13 5:42,E,120.805155,N,31.999101,45,26.21,0,0,26.14,0,323,2.5,2,7,0.5104,3660.4
315256,1905030001,5,0,2021/4/13 5:28,E,120.805129,N,31.999106,45,26.22,0,0,11.17,0,191,2.1,2,7,0.4416,3824.8
315252,1905030001,5,0,2021/4/13 5:22,E,120.805122,N,31.999105,46,26.22,0,0,6.17,0,192,1.9,2,7,0.464,3711.2
315248,1905030001,5,0,2021/4/13 5:17,E,120.805123,N,31.999119,44,26.22,0,0,3.15,0,360,1.5,1,7,0.4112,3545.8
315244,1905030001,5,0,2021/4/13 5:11,E,120.805117,N,31.999113,45,26.24,0,0,0.75,0,257,1.4,1,7,0.4312,3614.7
315240,1905030001,5,0,2021/4/13 5:05,E,120.805084,N,31.999127,45,26.21,0,0,0.27,0,287,1.5,1,7,0.4144,3659.1
315236,1905030001,1,0,2021/4/13 5:00,E,120.805084,N,31.999124,45,26.24,0,0,0.17,0,360,1.7,2,7,0.4192,3700.1
315232,1905030001,1,0,2021/4/13 4:54,E,120.80508,N,31.999125,45,26.22,0,0,0.13,0,360,1.9,2,7,0.4328,3684
315228,1905030001,1,0,2021/4/13 4:48,E,120.805076,N,31.99913,45,26.24,0,0,0.13,0,186,2.2,2,8,0.4224,3902.2
315224,1905030001,5,0,2021/4/13 4:42,E,120.805071,N,31.999132,46,26.22,0,0,0.12,0,360,2.2,2,7,0.4088,3704.1
315220,1905030001,5,0,2021/4/13 4:37,E,120.805064,N,31.999134,45,26.22,0,0,0.1,0,283,1.6,2,6,0.388,3478.7
315216,1905030001,5,0,2021/4/13 4:31,E,120.80506,N,31.999138,45,26.24,0,0,0.12,0,360,3.2,2,6,0.416,3826.5
315212,1905030001,1,0,2021/4/13 4:25,E,120.805047,N,31.999126,45,26.25,0,0,0.13,0,7,3.1,2,6,0.3368,3754.8
315208,1905030001,5,0,2021/4/13 4:19,E,120.805043,N,31.999124,45,26.24,0,0,0.12,0,360,3,2,6,0.3856,3677.1
315204,1905030001,1,0,2021/4/13 4:14,E,120.805044,N,31.999123,44,26.24,0,0,0.12,0,337,3.2,2,6,0.336,3705.1
315200,1905030001,5,0,2021/4/13 4:08,E,120.805041,N,31.99912,45,26.24,0,0,0.13,0,5,3,2,6,0.3824,3564.7
315196,1905030001,5,0,2021/4/13 4:02,E,120.805033,N,31.999125,45,26.25,0,0,0.12,0,29,3.9,3,6,0.4024,3747.6
315192,1905030001,5,0,2021/4/13 3:57,E,120.805034,N,31.999122,45,26.24,0,0,0.12,0,272,3.4,3,6,0.3752,3682.2
315188,1905030001,5,0,2021/4/13 3:51,E,120.805029,N,31.999125,45,26.25,0,0,0.12,0,360,3.1,2,6,0.388,3538.7
315184,1905030001,1,0,2021/4/13 3:45,E,120.805023,N,31.999131,44,26.25,0,0,0.12,0,60,3.6,3,6,0.3744,3566.5
315180,1905030001,5,0,2021/4/13 3:39,E,120.805012,N,31.999118,45,26.25,0,0,0.13,0,360,3.6,3,6,0.364,3548.5
315176,1905030001,1,0,2021/4/13 3:34,E,120.805012,N,31.999131,44,26.25,0,0,0.1,0,97,3.7,3,6,0.352,3505.3
315172,1905030001,5,0,2021/4/13 3:28,E,120.805016,N,31.999133,45,26.26,0,0,0.13,0,188,3.7,3,6,0.3264,3563.2
315168,1905030001,5,0,2021/4/13 3:22,E,120.805021,N,31.999141,44,26.24,0,0,0.12,0,360,3.6,3,6,0.352,3761.5
315164,1905030001,5,0,2021/4/13 3:16,E,120.805021,N,31.999147,44,26.26,0,0,0.13,0,360,3.2,2,6,0.3408,3608.8
315160,1905030001,5,0,2021/4/13 3:11,E,120.805015,N,31.999144,45,26.25,0,0,0.12,0,273,3.4,3,6,0.3736,3674
315156,1905030001,5,0,2021/4/13 3:05,E,120.805016,N,31.999148,44,26.26,0,0,0.12,0,360,3.2,2,7,0.4056,3464.6
315152,1905030001,1,0,2021/4/13 2:59,E,120.805008,N,31.99915,45,26.25,0,0,0.12,0,295,3.5,3,6,0.372,3606.5
315148,1905030001,5,0,2021/4/13 2:54,E,120.80501,N,31.999152,44,26.26,0,0,0.13,0,360,3.8,3,6,0.3656,3842.1
315144,1905030001,5,0,2021/4/13 2:48,E,120.805023,N,31.999147,44,26.25,0,0,0.1,0,251,3.3,2,6,0.3136,3556.4
315140,1905030001,1,0,2021/4/13 2:42,E,120.805042,N,31.999133,45,26.26,0,0,0.12,0,2,3.4,3,6,0.38,3898.8
315136,1905030001,5,0,2021/4/13 2:36,E,120.80504,N,31.999142,44,26.28,0,0,0.13,0,325,3.7,3,6,0.364,3841.1
315132,1905030001,5,0,2021/4/13 2:31,E,120.805037,N,31.999125,44,26.28,0,0,0.13,0,360,4.6,3,6,0.3424,3895.1
315128,1905030001,5,0,2021/4/13 2:25,E,120.805048,N,31.999132,44,26.26,0,0,0.13,0,360,3.7,3,6,0.3304,3866.7
315124,1905030001,5,0,2021/4/13 2:19,E,120.805054,N,31.999115,44,26.28,0,0,0.12,0,360,3.4,3,6,0.3632,3825.1
315120,1905030001,5,0,2021/4/13 2:14,E,120.805068,N,31.999119,45,26.26,0,0,0.12,0,360,2.8,2,6,0.3952,3856.7
315116,1905030001,5,0,2021/4/13 2:08,E,120.805082,N,31.999111,43,26.29,0,0,0.13,0,360,3,2,6,0.3752,3959
315112,1905030001,5,0,2021/4/13 2:02,E,120.805113,N,31.99911,45,26.28,0,0,0.13,0,360,3.1,2,6,0.3456,3695.8
315108,1905030001,5,0,2021/4/13 1:56,E,120.80512,N,31.999119,44,26.28,0,0,0.12,0,360,3.7,3,6,0.3488,4074.5
315104,1905030001,5,0,2021/4/13 1:51,E,120.805118,N,31.999112,45,26.26,0,0,0.12,0,360,3.8,3,6,0.3296,4196.1
315100,1905030001,5,0,2021/4/13 1:45,E,120.805148,N,31.999122,44,26.28,0,0,0.12,0,286,2.8,2,6,0.388,3998.2
315096,1905030001,5,0,2021/4/13 1:39,E,120.80517,N,31.99909,45,26.26,0,0,0.15,0,360,3.7,3,6,0.3904,4114.3
315092,1905030001,5,0,2021/4/13 1:33,E,120.805189,N,31.999092,45,26.29,0,0,0.13,0,190,4.3,3,6,0.3616,4254.2
315088,1905030001,5,0,2021/4/13 1:28,E,120.805223,N,31.999082,45,26.28,0,0,0.12,0,357,3.7,3,6,0.4104,4163.7
315084,1905030001,1,0,2021/4/13 1:22,E,120.805271,N,31.999065,45,26.29,0,0,0.13,0,360,3.7,3,6,0.3616,4297.1
315080,1905030001,5,0,2021/4/13 1:16,E,120.805293,N,31.999058,45,26.26,0,0,0.1,0,360,3.7,3,7,0.3848,4368.4
315076,1905030001,1,0,2021/4/13 1:11,E,120.805318,N,31.999042,45,26.29,0,0,0.13,0,16,2.6,2,8,0.516,4373.2
315072,1905030001,1,0,2021/4/13 1:05,E,120.805334,N,31.99903,45,26.29,0,0,0.12,0,344,3.5,3,7,0.4856,4434.8
315068,1905030001,5,0,2021/4/13 0:59,E,120.805341,N,31.999029,45,26.29,0,0,0.13,0,312,3.5,3,7,0.4264,4585.8
315064,1905030001,5,0,2021/4/13 0:53,E,120.805349,N,31.999014,45,26.29,0,0,0.12,0,360,3.2,2,7,0.4472,4470.1
315060,1905030001,5,0,2021/4/13 0:48,E,120.80536,N,31.999008,44,26.3,0,0,0.13,0,316,2.7,2,7,0.4376,4439.7
315056,1905030001,5,0,2021/4/13 0:42,E,120.805371,N,31.999004,44,26.29,0,0,0.13,0,360,2.9,2,7,0.4912,4381.8
315052,1905030001,1,0,2021/4/13 0:36,E,120.805384,N,31.999003,43,26.3,0,0,0.13,0,309,2.4,2,7,0.64,4303.2
315048,1905030001,5,0,2021/4/13 0:30,E,120.805392,N,31.999003,44,26.29,0,0,0.13,0,360,2.3,2,8,0.3992,4177
315044,1905030001,1,0,2021/4/13 0:25,E,120.805398,N,31.999001,45,26.29,0,0,0.12,0,360,2.9,2,7,0.5464,4384.2
315040,1905030001,1,0,2021/4/13 0:19,E,120.805398,N,31.998996,44,26.29,0,0,0.13,0,360,3.1,2,7,0.5496,4686
315036,1905030001,5,0,2021/4/13 0:13,E,120.805399,N,31.998994,44,26.32,0,0,0.13,0,201,2.6,2,7,0.4656,4877.1
315032,1905030001,5,0,2021/4/13 0:08,E,120.805409,N,31.998995,44,26.29,0,0,0.15,0,14,2.9,2,7,0.452,4965.5
315028,1905030001,1,0,2021/4/13 0:02,E,120.805407,N,31.998988,44,26.32,0,0,0.13,0,360,2.9,2,7,0.6168,5075.4
315024,1905030001,1,0,2021/4/12 23:56,E,120.805401,N,31.998972,42,26.3,0,0,0.13,0,278,2.4,2,7,0.4544,4845.8
315020,1905030001,5,0,2021/4/12 23:50,E,120.805414,N,31.998998,45,26.3,0,0,0.13,0,332,1.7,2,7,0.3624,4503.7
315016,1905030001,5,0,2021/4/12 23:46,E,120.805404,N,31.998973,43,26.3,0,0,0.13,0,55,1.8,2,7,0.3992,4453.3
315012,1905030001,5,0,2021/4/12 23:39,E,120.805405,N,31.998994,44,26.3,0,0,0.15,0,294,2,2,7,0.3816,4598.7
315008,1905030001,1,0,2021/4/12 23:33,E,120.80541,N,31.998989,44,26.3,0,0,0.12,0,177,2.1,2,7,0.3672,4552.2
315004,1905030001,5,0,2021/4/12 23:28,E,120.805407,N,31.998992,44,26.32,0,0,0.13,0,247,2,2,7,0.4816,4705.1
315000,1905030001,5,0,2021/4/12 23:22,E,120.805408,N,31.998993,45,26.3,0,0,0.12,0,296,2,2,7,0.4248,4977.5
314996,1905030001,1,0,2021/4/12 23:16,E,120.805412,N,31.999001,44,26.32,0,0,0.13,0,15,1.9,2,7,0.404,4723.8
314992,1905030001,5,0,2021/4/12 23:10,E,120.805398,N,31.998969,44,26.3,0,0,0.12,0,267,2.1,2,8,0.456,5288.4
314988,1905030001,5,0,2021/4/12 23:05,E,120.805407,N,31.99899,45,26.32,0,0,0.13,0,261,2.3,2,8,0.3888,5451.8
314984,1905030001,5,0,2021/4/12 22:59,E,120.805394,N,31.998962,43,26.3,0,0,0.12,0,237,2.4,2,8,0.4192,5766.8
314980,1905030001,5,0,2021/4/12 22:53,E,120.805411,N,31.999,45,26.32,0,0,0.12,0,360,2.4,2,8,0.4512,5482.4
314976,1905030001,5,0,2021/4/12 22:47,E,120.805409,N,31.998999,44,26.32,0,0,0.12,0,360,2.2,2,8,0.3896,5686.3
314972,1905030001,5,0,2021/4/12 22:42,E,120.805413,N,31.999001,45,26.33,0,0,0.13,0,360,2.4,2,8,0.3568,5811.7
314968,1905030001,5,0,2021/4/12 22:36,E,120.805415,N,31.998999,45,26.32,0,0,0.12,0,343,2.4,2,8,0.4048,5771.4
314964,1905030001,5,0,2021/4/12 22:30,E,120.805413,N,31.999003,45,26.34,0,0,0.13,0,194,2.2,2,8,0.3392,5623.1
314960,1905030001,5,0,2021/4/12 22:25,E,120.805411,N,31.998989,45,26.33,0,0,0.12,0,360,2.3,2,8,0.3648,5645.1
314956,1905030001,5,0,2021/4/12 22:19,E,120.805402,N,31.99896,43,26.33,0,0,0.13,0,232,2.3,2,8,0.4216,5570.5
314952,1905030001,5,0,2021/4/12 22:13,E,120.805407,N,31.998976,44,26.33,0,0,0.13,0,209,2.1,2,8,0.4176,5541.8
314948,1905030001,1,0,2021/4/12 22:07,E,120.805411,N,31.998974,45,26.33,0,0,0.13,0,175,2,2,8,0.4128,5689
314944,1905030001,5,0,2021/4/12 22:02,E,120.805404,N,31.998976,44,26.33,0,0,0.12,0,360,1.9,2,8,0.4592,5479
314940,1905030001,5,0,2021/4/12 21:56,E,120.805408,N,31.998985,45,26.33,0,0,0.12,0,11,2.2,2,8,0.4552,5714.1
314936,1905030001,1,0,2021/4/12 21:50,E,120.805408,N,31.99899,45,26.33,0,0,0.13,0,360,2.3,2,8,0.372,6027.6
314932,1905030001,5,0,2021/4/12 21:44,E,120.805399,N,31.998961,45,26.33,0,0,0.12,0,216,2,2,8,0.4416,6390.7
314928,1905030001,5,0,2021/4/12 21:39,E,120.805415,N,31.999001,44,26.33,0,0,0.12,0,141,2.2,2,8,0.3968,5931.4
314924,1905030001,1,0,2021/4/12 21:33,E,120.805408,N,31.998992,45,26.33,0,0,0.12,0,1,2.2,2,7,0.536,6406.8
314920,1905030001,5,0,2021/4/12 21:27,E,120.805406,N,31.998988,45,26.33,0,0,0.12,0,18,2.2,2,7,0.5368,6022
314916,1905030001,5,0,2021/4/12 21:22,E,120.805392,N,31.998965,44,26.34,0,0,0.12,0,234,2.4,2,8,0.4264,6491.3
314912,1905030001,5,0,2021/4/12 21:16,E,120.805397,N,31.99897,45,26.33,0,0,0.12,0,20,2.4,2,8,0.552,6473.8
314908,1905030001,5,0,2021/4/12 21:10,E,120.805407,N,31.998972,43,26.36,0,0,0.12,0,348,2.5,2,7,0.432,6151.5
314904,1905030001,5,0,2021/4/12 21:06,E,120.805408,N,31.998987,44,26.34,0,0,0.12,0,18,2.4,2,7,0.38,5812.4
314897,1905030001,1,0,2021/4/12 20:53,E,120.805406,N,31.998968,45,26.34,0,0,0.12,0,43,2.4,2,7,0.488,6634.1
314893,1905030001,5,0,2021/4/12 20:47,E,120.805389,N,31.998962,44,26.36,0,0,0.12,0,104,2.4,2,7,0.4208,6863.8
314889,1905030001,5,0,2021/4/12 20:42,E,120.805383,N,31.998956,44,26.36,0,0,0.12,0,360,2.4,2,7,0.4424,6894
